Country,Year,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4
Timor-Leste,2012,351.0,193.0,1860.0
Togo,1970,264.0,353.0,1220.0
Togo,1971,253.0,377.0,1210.0
Togo,1972,282.0,423.0,1220.0
Togo,1973,282.0,372.0,1210.0
Togo,1974,292.0,346.0,1240.0
Togo,1975,311.0,400.0,1280.0
Togo,1976,313.0,355.0,1300.0
Togo,1977,307.0,466.0,1330.0
Togo,1978,322.0,507.0,1360.0
Togo,1979,324.0,564.0,1370.0
Togo,1980,289.0,521.0,1340.0
Togo,1981,300.0,506.0,1380.0
Togo,1982,337.0,571.0,1500.0
Togo,1983,316.0,419.0,1460.0
Togo,1984,357.0,465.0,1530.0
Togo,1985,383.0,439.0,1580.0
Togo,1986,410.0,648.0,1650.0
Togo,1987,437.0,703.0,1720.0
Togo,1988,517.0,689.0,1890.0
Togo,1989,532.0,700.0,1880.0
Togo,1990,552.0,765.0,1980.0
Togo,1991,510.0,709.0,1990.0
Togo,1992,477.0,544.0,1920.0
Togo,1993,473.0,422.0,2020.0
Togo,1994,466.0,759.0,2170.0
Togo,1995,433.0,750.0,2140.0
Togo,1996,524.0,1140.0,2380.0
Togo,1997,556.0,863.0,2490.0
Togo,1998,578.0,1060.0,2660.0
Togo,1999,631.0,1370.0,2800.0
Togo,2000,645.0,1270.0,2860.0
Togo,2001,656.0,1140.0,2920.0
Togo,2002,658.0,1210.0,3010.0
Togo,2003,677.0,1450.0,3090.0
Togo,2004,683.0,1390.0,3150.0
Togo,2005,721.0,1330.0,3260.0
Togo,2006,735.0,1240.0,3330.0
Togo,2007,746.0,1230.0,3410.0
Togo,2008,760.0,1600.0,3500.0
Togo,2009,788.0,1660.0,3700.0
Togo,2010,806.0,1800.0,3800.0
Togo,2011,819.0,2310.0,3880.0
Togo,2012,833.0,2040.0,4020.0
Tonga,1970,7.67,40.2,6.03
Tonga,1971,7.25,39.6,5.99
Tonga,1972,7.43,39.2,6.05
Tonga,1973,8.75,42.7,6.01
Tonga,1974,9.39,44.3,6.14
Tonga,1975,11.5,49.2,6.71
Tonga,1976,12.7,54.2,6.23
Tonga,1977,14.2,59.4,6.44
Tonga,1978,18.5,70.8,7.14
Tonga,1979,18.5,71.1,7.43
Tonga,1980,20.1,72.0,7.59
Tonga,1981,22.0,79.8,7.82
Tonga,1982,19.9,73.0,8.01
Tonga,1983,16.4,62.0,7.98
Tonga,1984,15.1,55.6,7.94
Tonga,1985,19.0,63.6,6.43
Tonga,1986,19.0,66.1,5.99
Tonga,1987,21.4,72.3,6.73
Tonga,1988,22.4,77.0,6.3
Tonga,1989,21.0,70.9,6.17
Tonga,1990,20.4,65.6,57.7
Tonga,1991,20.7,65.6,77.9
Tonga,1992,24.0,67.9,105.0
Tonga,1993,23.9,67.5,109.0
Tonga,1994,23.7,66.3,116.0
Tonga,1995,21.8,63.1,81.2
Tonga,1996,26.8,63.5,223.0
Tonga,1997,24.5,63.4,167.0
Tonga,1998,24.0,63.4,153.0
Tonga,1999,25.6,64.8,183.0
Tonga,2000,25.6,66.8,183.0
Tonga,2001,24.9,66.9,161.0
Tonga,2002,23.5,66.9,106.0
Tonga,2003,23.5,67.0,105.0
Tonga,2004,23.1,67.1,116.0
Tonga,2005,23.7,67.3,156.0
Tonga,2006,24.4,67.4,203.0
Tonga,2007,23.9,67.7,171.0
Tonga,2008,24.3,67.8,191.0
Tonga,2009,24.2,67.9,182.0
Tonga,2010,24.1,68.0,187.0
Tonga,2011,24.0,68.1,189.0
Tonga,2012,24.1,68.8,190.0
Trinidad and Tobago,1970,136.0,3320.0,6370.0
Trinidad and Tobago,1971,157.0,3200.0,6330.0
Trinidad and Tobago,1972,149.0,3020.0,6440.0
Trinidad and Tobago,1973,155.0,3830.0,6710.0
Trinidad and Tobago,1974,146.0,4980.0,6550.0
Trinidad and Tobago,1975,139.0,5350.0,5910.0
Trinidad and Tobago,1976,146.0,5480.0,6830.0
Trinidad and Tobago,1977,149.0,5560.0,7610.0
Trinidad and Tobago,1978,157.0,5110.0,8030.0
Trinidad and Tobago,1979,158.0,5050.0,8030.0
Trinidad and Tobago,1980,155.0,5790.0,8670.0
Trinidad and Tobago,1981,148.0,5840.0,9210.0
Trinidad and Tobago,1982,162.0,7990.0,10400.0
Trinidad and Tobago,1983,163.0,8490.0,11000.0
Trinidad and Tobago,1984,171.0,8890.0,11500.0
Trinidad and Tobago,1985,174.0,10000.0,11700.0
Trinidad and Tobago,1986,165.0,9360.0,11700.0
Trinidad and Tobago,1987,166.0,9270.0,12100.0
Trinidad and Tobago,1988,150.0,8310.0,13000.0
Trinidad and Tobago,1989,145.0,6950.0,12900.0
Trinidad and Tobago,1990,174.0,5330.0,12800.0
Trinidad and Tobago,1991,177.0,5580.0,13000.0
Trinidad and Tobago,1992,182.0,5830.0,13400.0
Trinidad and Tobago,1993,157.0,5390.0,12700.0
Trinidad and Tobago,1994,155.0,5130.0,13700.0
Trinidad and Tobago,1995,159.0,3950.0,13600.0
Trinidad and Tobago,1996,183.0,5060.0,14900.0
Trinidad and Tobago,1997,184.0,4570.0,15300.0
Trinidad and Tobago,1998,180.0,4630.0,17200.0
Trinidad and Tobago,1999,183.0,5360.0,18300.0
Trinidad and Tobago,2000,204.0,6920.0,22000.0
Trinidad and Tobago,2001,215.0,7350.0,24100.0
Trinidad and Tobago,2002,221.0,8160.0,25600.0
Trinidad and Tobago,2003,211.0,10700.0,27700.0
Trinidad and Tobago,2004,229.0,11800.0,28400.0
Trinidad and Tobago,2005,243.0,13300.0,34500.0
Trinidad and Tobago,2006,245.0,15600.0,36900.0
Trinidad and Tobago,2007,260.0,16400.0,40100.0
Trinidad and Tobago,2008,259.0,16300.0,39400.0
Trinidad and Tobago,2009,259.0,16300.0,37600.0
Trinidad and Tobago,2010,267.0,16600.0,41200.0
Trinidad and Tobago,2011,257.0,16100.0,39100.0
Trinidad and Tobago,2012,263.0,15900.0,35900.0
Tunisia,1970,1610.0,3140.0,4240.0
Tunisia,1971,1730.0,3330.0,4260.0
Tunisia,1972,1820.0,3780.0,4790.0
Tunisia,1973,1910.0,3800.0,4830.0
Tunisia,1974,2000.0,3820.0,5320.0
Tunisia,1975,2020.0,3960.0,5410.0
Tunisia,1976,2030.0,3920.0,5780.0
Tunisia,1977,2070.0,4220.0,6510.0
Tunisia,1978,1990.0,3950.0,7220.0
Tunisia,1979,1860.0,3760.0,8530.0
Tunisia,1980,1920.0,4050.0,9400.0
Tunisia,1981,1900.0,4200.0,9720.0
Tunisia,1982,1890.0,4380.0,9440.0
Tunisia,1983,1880.0,4400.0,11000.0
Tunisia,1984,1990.0,4650.0,11400.0
Tunisia,1985,2040.0,4980.0,11800.0
Tunisia,1986,1970.0,5250.0,12200.0
Tunisia,1987,2030.0,5410.0,12300.0
Tunisia,1988,1950.0,4750.0,13100.0
Tunisia,1989,1960.0,4870.0,14100.0
Tunisia,1990,1920.0,5020.0,14800.0
Tunisia,1991,2100.0,5550.0,15200.0
Tunisia,1992,2080.0,6650.0,16100.0
Tunisia,1993,2080.0,7200.0,16800.0
Tunisia,1994,1860.0,7090.0,16900.0
Tunisia,1995,1990.0,6930.0,17300.0
Tunisia,1996,2190.0,7220.0,17800.0
Tunisia,1997,2090.0,7310.0,18400.0
Tunisia,1998,2200.0,7580.0,19100.0
Tunisia,1999,2280.0,7770.0,20200.0
Tunisia,2000,2340.0,7660.0,21200.0
Tunisia,2001,2300.0,7790.0,22000.0
Tunisia,2002,2180.0,7790.0,21800.0
Tunisia,2003,2200.0,7660.0,21600.0
Tunisia,2004,2270.0,7820.0,22800.0
Tunisia,2005,2310.0,8060.0,23400.0
Tunisia,2006,2360.0,8420.0,24200.0
Tunisia,2007,2370.0,8420.0,24900.0
Tunisia,2008,2380.0,8910.0,25300.0
Tunisia,2009,2450.0,9070.0,25000.0
Tunisia,2010,2410.0,8980.0,25800.0
Tunisia,2011,2400.0,9070.0,24500.0
Tunisia,2012,2400.0,9070.0,25000.0
Turkey,1970,17500.0,39800.0,46200.0
Turkey,1971,18000.0,39800.0,50400.0
Turkey,1972,18600.0,40300.0,58200.0
Turkey,1973,19300.0,41200.0,63100.0
Turkey,1974,19100.0,42100.0,65700.0
Turkey,1975,20500.0,42600.0,71100.0
Turkey,1976,22000.0,43600.0,78800.0
Turkey,1977,23000.0,44400.0,86600.0
Turkey,1978,23200.0,45900.0,85600.0
Turkey,1979,24000.0,47100.0,79300.0
Turkey,1980,24700.0,48100.0,82700.0
Turkey,1981,25500.0,50500.0,83000.0
Turkey,1982,26100.0,51600.0,89800.0
Turkey,1983,26300.0,50800.0,94700.0
Turkey,1984,26800.0,51600.0,100000.0
Turkey,1985,25100.0,48800.0,109000.0
Turkey,1986,26100.0,50400.0,118000.0
Turkey,1987,27800.0,51900.0,130000.0
Turkey,1988,27400.0,52200.0,126000.0
Turkey,1989,27400.0,53000.0,138000.0
Turkey,1990,27600.0,52300.0,151000.0
Turkey,1991,27300.0,55000.0,153000.0
Turkey,1992,29100.0,60500.0,158000.0
Turkey,1993,30400.0,63700.0,164000.0
Turkey,1994,27200.0,64200.0,163000.0
Turkey,1995,29600.0,68800.0,178000.0
Turkey,1996,30200.0,70500.0,194000.0
Turkey,1997,29500.0,73700.0,204000.0
Turkey,1998,31000.0,74100.0,206000.0
Turkey,1999,31800.0,75800.0,204000.0
Turkey,2000,30700.0,77500.0,228000.0
Turkey,2001,29000.0,76000.0,207000.0
Turkey,2002,29400.0,74300.0,218000.0
Turkey,2003,30100.0,75200.0,229000.0
Turkey,2004,30700.0,73300.0,236000.0
Turkey,2005,30000.0,77000.0,247000.0
Turkey,2006,31200.0,78500.0,273000.0
Turkey,2007,31100.0,82900.0,299000.0
Turkey,2008,31100.0,83900.0,301000.0
Turkey,2009,31200.0,84300.0,296000.0
Turkey,2010,31400.0,88300.0,309000.0
Turkey,2011,31900.0,89400.0,329000.0
Turkey,2012,46600.0,93900.0,340000.0
Turkmenistan,1970,1650.0,10700.0,19300.0
Turkmenistan,1971,1750.0,10800.0,19300.0
Turkmenistan,1972,1840.0,11200.0,20500.0
Turkmenistan,1973,1940.0,11800.0,21700.0
Turkmenistan,1974,2040.0,12700.0,22900.0
Turkmenistan,1975,2110.0,13800.0,24900.0
Turkmenistan,1976,2110.0,14900.0,26200.0
Turkmenistan,1977,2140.0,15700.0,27300.0
Turkmenistan,1978,2170.0,16700.0,28300.0
Turkmenistan,1979,2180.0,17900.0,29500.0
Turkmenistan,1980,2230.0,18900.0,31400.0
Turkmenistan,1981,2230.0,19800.0,32600.0
Turkmenistan,1982,2260.0,21000.0,33800.0
Turkmenistan,1983,2360.0,22100.0,35000.0
Turkmenistan,1984,2380.0,23700.0,36500.0
Turkmenistan,1985,2420.0,25400.0,38300.0
Turkmenistan,1986,2440.0,26800.0,39300.0
Turkmenistan,1987,2470.0,28100.0,40500.0
Turkmenistan,1988,2440.0,29400.0,41500.0
Turkmenistan,1989,2160.0,30300.0,42500.0
Turkmenistan,1990,2000.0,30500.0,45800.0
Turkmenistan,1991,2130.0,30300.0,38900.0
Turkmenistan,1992,2040.0,21300.0,28700.0
Turkmenistan,1993,2420.0,25300.0,27300.0
Turkmenistan,1994,2320.0,19800.0,34400.0
Turkmenistan,1995,2250.0,19100.0,34800.0
Turkmenistan,1996,2250.0,20500.0,31700.0
Turkmenistan,1997,2330.0,12700.0,31500.0
Turkmenistan,1998,2050.0,13700.0,32800.0
Turkmenistan,1999,2350.0,18600.0,38700.0
Turkmenistan,2000,2680.0,25300.0,39500.0
Turkmenistan,2001,2830.0,27900.0,41000.0
Turkmenistan,2002,3260.0,31800.0,43800.0
Turkmenistan,2003,3620.0,35700.0,49000.0
Turkmenistan,2004,3830.0,35700.0,51100.0
Turkmenistan,2005,4450.0,37900.0,53100.0
Turkmenistan,2006,5350.0,39000.0,55100.0
Turkmenistan,2007,5040.0,38300.0,60800.0
Turkmenistan,2008,5210.0,41100.0,62200.0
Turkmenistan,2009,5060.0,29300.0,54800.0
Turkmenistan,2010,5160.0,31600.0,61800.0
Turkmenistan,2011,5110.0,37800.0,67100.0
Turkmenistan,2012,5160.0,40700.0,68800.0
Turks and Caicos Islands,1970,0.07,1.12,1.11
Turks and Caicos Islands,1971,0.07,1.32,1.11
Turks and Caicos Islands,1972,0.07,1.37,1.15
Turks and Caicos Islands,1973,0.07,1.43,1.22
Turks and Caicos Islands,1974,0.07,1.5,1.35
Turks and Caicos Islands,1975,0.08,1.57,1.77
Turks and Caicos Islands,1976,0.08,1.62,1.92
Turks and Caicos Islands,1977,0.08,1.68,1.93
Turks and Caicos Islands,1978,0.09,1.75,2.11
Turks and Caicos Islands,1979,0.08,1.82,2.09
Turks and Caicos Islands,1980,0.1,1.91,2.86
Turks and Caicos Islands,1981,0.11,2.08,3.05
Turks and Caicos Islands,1982,0.12,2.28,3.21
Turks and Caicos Islands,1983,0.11,2.48,3.41
Turks and Caicos Islands,1984,0.12,2.71,3.78
Turks and Caicos Islands,1985,0.12,2.96,3.82
Turks and Caicos Islands,1986,0.13,3.19,3.99
Turks and Caicos Islands,1987,0.15,3.42,5.95
Turks and Caicos Islands,1988,0.13,3.65,5.84
Turks and Caicos Islands,1989,0.14,3.92,6.47
Turks and Caicos Islands,1990,0.15,4.25,6.77
Turks and Caicos Islands,1991,0.22,4.61,13.0
Turks and Caicos Islands,1992,0.22,4.98,12.3
Turks and Caicos Islands,1993,0.22,5.39,13.8
Turks and Caicos Islands,1994,0.24,5.84,14.8
Turks and Caicos Islands,1995,0.28,6.27,14.9
Turks and Caicos Islands,1996,0.25,6.61,10.8
Turks and Caicos Islands,1997,0.29,6.96,12.2
Turks and Caicos Islands,1998,0.38,7.33,18.8
Turks and Caicos Islands,1999,0.43,7.75,21.2
Turks and Caicos Islands,2000,0.48,8.31,23.7
Turks and Caicos Islands,2001,0.51,8.97,25.9
Turks and Caicos Islands,2002,0.5,9.74,26.4
Turks and Caicos Islands,2003,0.54,10.6,28.9
Turks and Caicos Islands,2004,0.56,11.5,33.4
Turks and Caicos Islands,2005,0.58,12.3,35.3
Turks and Caicos Islands,2006,0.62,13.1,37.7
Turks and Caicos Islands,2007,0.79,13.7,45.8
Turks and Caicos Islands,2008,0.8,14.3,46.4
Turks and Caicos Islands,2009,0.86,14.8,49.8
Turks and Caicos Islands,2010,0.97,15.2,55.3
Turks and Caicos Islands,2011,0.97,15.7,55.0
Turks and Caicos Islands,2012,0.98,16.1,55.6
Uganda,1970,263.0,2910.0,7630.0
Uganda,1971,271.0,2960.0,7750.0
Uganda,1972,257.0,3070.0,7990.0
Uganda,1973,262.0,3120.0,8180.0
Uganda,1974,268.0,3190.0,8410.0
Uganda,1975,258.0,3330.0,8640.0
Uganda,1976,377.0,3430.0,8890.0
Uganda,1977,419.0,3380.0,8900.0
Uganda,1978,420.0,3620.0,9390.0
Uganda,1979,459.0,3530.0,9430.0
Uganda,1980,512.0,3290.0,9050.0
Uganda,1981,498.0,3350.0,9160.0
Uganda,1982,473.0,3430.0,9360.0
Uganda,1983,469.0,3540.0,9540.0
Uganda,1984,484.0,3600.0,9780.0
Uganda,1985,510.0,3640.0,9980.0
Uganda,1986,579.0,3760.0,10300.0
Uganda,1987,700.0,3210.0,9100.0
Uganda,1988,795.0,3450.0,9600.0
Uganda,1989,759.0,3640.0,10000.0
Uganda,1990,1550.0,4010.0,10800.0
Uganda,1991,1880.0,4160.0,11200.0
Uganda,1992,1910.0,4260.0,11500.0
Uganda,1993,2000.0,4410.0,11800.0
Uganda,1994,2370.0,4340.0,11800.0
Uganda,1995,2470.0,4410.0,11900.0
Uganda,1996,2490.0,4420.0,12100.0
Uganda,1997,2930.0,4550.0,12600.0
Uganda,1998,2750.0,4790.0,13000.0
Uganda,1999,2870.0,4940.0,13400.0
Uganda,2000,2760.0,5100.0,13800.0
Uganda,2001,2920.0,5330.0,14300.0
Uganda,2002,2900.0,5550.0,14700.0
Uganda,2003,3210.0,5800.0,15200.0
Uganda,2004,3250.0,5870.0,16100.0
Uganda,2005,3280.0,6020.0,16600.0
Uganda,2006,3280.0,6130.0,17100.0
Uganda,2007,3540.0,6280.0,17600.0
Uganda,2008,3940.0,8430.0,22400.0
Uganda,2009,3790.0,8680.0,23000.0
Uganda,2010,4170.0,8930.0,23700.0
Uganda,2011,4420.0,9160.0,24400.0
Uganda,2012,4570.0,9370.0,25000.0
Ukraine,1970,37700.0,73700.0,478000.0
Ukraine,1971,39600.0,76500.0,477000.0
Ukraine,1972,41500.0,79000.0,506000.0
Ukraine,1973,44100.0,81100.0,545000.0
Ukraine,1974,46200.0,83500.0,574000.0
Ukraine,1975,47000.0,85800.0,586000.0
Ukraine,1976,47400.0,86700.0,634000.0
Ukraine,1977,48100.0,87500.0,639000.0
Ukraine,1978,48500.0,108000.0,718000.0
Ukraine,1979,48000.0,109000.0,733000.0
Ukraine,1980,51000.0,109000.0,753000.0
Ukraine,1981,50700.0,107000.0,722000.0
Ukraine,1982,50900.0,108000.0,730000.0
Ukraine,1983,52500.0,108000.0,743000.0
Ukraine,1984,52700.0,109000.0,749000.0
Ukraine,1985,52500.0,110000.0,751000.0
Ukraine,1986,53300.0,112000.0,783000.0
Ukraine,1987,54300.0,113000.0,822000.0
Ukraine,1988,51500.0,114000.0,829000.0
Ukraine,1989,50600.0,115000.0,829000.0
Ukraine,1990,43600.0,120000.0,789000.0
Ukraine,1991,40600.0,112000.0,739000.0
Ukraine,1992,37600.0,110000.0,649000.0
Ukraine,1993,32200.0,104000.0,566000.0
Ukraine,1994,28800.0,95800.0,468000.0
Ukraine,1995,25400.0,89600.0,462000.0
Ukraine,1996,22300.0,80900.0,395000.0
Ukraine,1997,22300.0,75900.0,380000.0
Ukraine,1998,19500.0,70800.0,362000.0
Ukraine,1999,18500.0,70100.0,361000.0
Ukraine,2000,18600.0,68000.0,358000.0
Ukraine,2001,18900.0,66400.0,357000.0
Ukraine,2002,20400.0,68200.0,358000.0
Ukraine,2003,19600.0,70500.0,381000.0
Ukraine,2004,19500.0,66800.0,361000.0
Ukraine,2005,19900.0,66200.0,353000.0
Ukraine,2006,19900.0,66100.0,356000.0
Ukraine,2007,21000.0,63700.0,364000.0
Ukraine,2008,21400.0,65800.0,347000.0
Ukraine,2009,18700.0,63000.0,287000.0
Ukraine,2010,20000.0,62600.0,310000.0
Ukraine,2011,22500.0,65700.0,326000.0
Ukraine,2012,21300.0,65400.0,316000.0
United Arab Emirates,1970,164.0,70100.0,19500.0
United Arab Emirates,1971,197.0,94500.0,25500.0
United Arab Emirates,1972,215.0,104000.0,27800.0
United Arab Emirates,1973,266.0,135000.0,35900.0
United Arab Emirates,1974,279.0,135000.0,36000.0
United Arab Emirates,1975,284.0,132000.0,36700.0
United Arab Emirates,1976,318.0,163000.0,45600.0
United Arab Emirates,1977,338.0,147000.0,45900.0
United Arab Emirates,1978,390.0,168000.0,52700.0
United Arab Emirates,1979,363.0,98600.0,37900.0
United Arab Emirates,1980,457.0,92800.0,41200.0
United Arab Emirates,1981,478.0,62400.0,38100.0
United Arab Emirates,1982,507.0,53300.0,38200.0
United Arab Emirates,1983,516.0,51200.0,36800.0
United Arab Emirates,1984,590.0,70300.0,50000.0
United Arab Emirates,1985,610.0,62500.0,51800.0
United Arab Emirates,1986,614.0,42100.0,50200.0
United Arab Emirates,1987,658.0,32300.0,52100.0
United Arab Emirates,1988,674.0,23600.0,51000.0
United Arab Emirates,1989,765.0,22300.0,56900.0
United Arab Emirates,1990,794.0,22100.0,56900.0
United Arab Emirates,1991,892.0,25100.0,64700.0
United Arab Emirates,1992,943.0,26200.0,62500.0
United Arab Emirates,1993,995.0,27400.0,65900.0
United Arab Emirates,1994,1070.0,28700.0,72600.0
United Arab Emirates,1995,1130.0,29200.0,77400.0
United Arab Emirates,1996,1200.0,30700.0,85700.0
United Arab Emirates,1997,1190.0,28100.0,84300.0
United Arab Emirates,1998,1230.0,26600.0,87600.0
United Arab Emirates,1999,1270.0,25800.0,90000.0
United Arab Emirates,2000,1320.0,26900.0,94000.0
United Arab Emirates,2001,1350.0,25900.0,94400.0
United Arab Emirates,2002,1460.0,26300.0,105000.0
United Arab Emirates,2003,1540.0,28000.0,111000.0
United Arab Emirates,2004,1580.0,28300.0,116000.0
United Arab Emirates,2005,1630.0,28900.0,119000.0
United Arab Emirates,2006,1710.0,30600.0,127000.0
United Arab Emirates,2007,1800.0,30700.0,137000.0
United Arab Emirates,2008,1940.0,31000.0,159000.0
United Arab Emirates,2009,2090.0,30000.0,164000.0
United Arab Emirates,2010,2140.0,31500.0,172000.0
United Arab Emirates,2011,2190.0,32900.0,177000.0
United Arab Emirates,2012,2290.0,33900.0,189000.0
United Kingdom,1970,47500.0,147000.0,682000.0
United Kingdom,1971,47800.0,152000.0,673000.0
United Kingdom,1972,48600.0,143000.0,652000.0
United Kingdom,1973,50600.0,149000.0,683000.0
United Kingdom,1974,56400.0,143000.0,640000.0
United Kingdom,1975,59000.0,146000.0,619000.0
United Kingdom,1976,67300.0,144000.0,624000.0
United Kingdom,1977,64700.0,141000.0,635000.0
United Kingdom,1978,67100.0,140000.0,632000.0
United Kingdom,1979,67800.0,142000.0,664000.0
United Kingdom,1980,58500.0,142000.0,607000.0
United Kingdom,1981,60100.0,141000.0,588000.0
United Kingdom,1982,58600.0,140000.0,574000.0
United Kingdom,1983,59200.0,139000.0,566000.0
United Kingdom,1984,59500.0,117000.0,550000.0
United Kingdom,1985,58800.0,130000.0,577000.0
United Kingdom,1986,58600.0,137000.0,591000.0
United Kingdom,1987,57300.0,134000.0,597000.0
United Kingdom,1988,53000.0,134000.0,598000.0
United Kingdom,1989,54500.0,131000.0,583000.0
United Kingdom,1990,53500.0,128000.0,583000.0
United Kingdom,1991,52600.0,129000.0,592000.0
United Kingdom,1992,47000.0,127000.0,579000.0
United Kingdom,1993,43100.0,124000.0,563000.0
United Kingdom,1994,43900.0,119000.0,557000.0
United Kingdom,1995,42000.0,122000.0,548000.0
United Kingdom,1996,42800.0,122000.0,567000.0
United Kingdom,1997,42300.0,122000.0,544000.0
United Kingdom,1998,41900.0,119000.0,548000.0
United Kingdom,1999,31600.0,117000.0,543000.0
United Kingdom,2000,30000.0,113000.0,550000.0
United Kingdom,2001,28400.0,109000.0,563000.0
United Kingdom,2002,27700.0,107000.0,546000.0
United Kingdom,2003,27800.0,102000.0,559000.0
United Kingdom,2004,27300.0,96500.0,559000.0
United Kingdom,2005,26100.0,92900.0,558000.0
United Kingdom,2006,25400.0,89500.0,558000.0
United Kingdom,2007,25100.0,85400.0,549000.0
United Kingdom,2008,24600.0,80300.0,536000.0
United Kingdom,2009,23400.0,75200.0,481000.0
United Kingdom,2010,23600.0,71900.0,497000.0
United Kingdom,2011,24100.0,68700.0,459000.0
United Kingdom,2012,24100.0,65600.0,470000.0
United States,1970,288000.0,684000.0,4690000.0
United States,1971,290000.0,689000.0,4560000.0
United States,1972,298000.0,693000.0,4810000.0
United States,1973,311000.0,696000.0,5000000.0
United States,1974,305000.0,685000.0,4830000.0
United States,1975,309000.0,683000.0,4620000.0
United States,1976,316000.0,680000.0,4920000.0
United States,1977,320000.0,672000.0,5080000.0
United States,1978,325000.0,670000.0,5080000.0
United States,1979,335000.0,691000.0,5120000.0
United States,1980,320000.0,694000.0,4890000.0
United States,1981,315000.0,689000.0,4820000.0
United States,1982,291000.0,683000.0,4560000.0
United States,1983,290000.0,662000.0,4540000.0
United States,1984,301000.0,680000.0,4750000.0
United States,1985,291000.0,666000.0,4770000.0
United States,1986,285000.0,662000.0,4740000.0
United States,1987,285000.0,664000.0,4900000.0
United States,1988,281000.0,665000.0,5120000.0
United States,1989,287000.0,668000.0,5180000.0
United States,1990,273000.0,667000.0,5090000.0
United States,1991,274000.0,661000.0,5050000.0
United States,1992,282000.0,666000.0,5130000.0
United States,1993,284000.0,662000.0,5240000.0
United States,1994,294000.0,669000.0,5330000.0
United States,1995,295000.0,663000.0,5390000.0
United States,1996,303000.0,655000.0,5530000.0
United States,1997,303000.0,651000.0,5710000.0
United States,1998,303000.0,642000.0,5730000.0
United States,1999,302000.0,631000.0,5750000.0
United States,2000,301000.0,626000.0,5950000.0
United States,2001,298000.0,624000.0,5900000.0
United States,2002,294000.0,621000.0,5820000.0
United States,2003,296000.0,618000.0,5880000.0
United States,2004,299000.0,612000.0,5940000.0
United States,2005,298000.0,608000.0,5950000.0
United States,2006,297000.0,609000.0,5830000.0
United States,2007,295000.0,613000.0,5900000.0
United States,2008,289000.0,626000.0,5710000.0
United States,2009,284000.0,622000.0,5290000.0
United States,2010,289000.0,625000.0,5560000.0
United States,2011,287000.0,644000.0,5430000.0
United States,2012,281000.0,644000.0,5200000.0
Uruguay,1970,5490.0,5340.0,17400.0
Uruguay,1971,5470.0,5270.0,17200.0
Uruguay,1972,5930.0,5320.0,17500.0
Uruguay,1973,5600.0,5570.0,18300.0
Uruguay,1974,5420.0,5800.0,19400.0
Uruguay,1975,5760.0,6190.0,20500.0
Uruguay,1976,5930.0,5840.0,19300.0
Uruguay,1977,5820.0,5760.0,19200.0
Uruguay,1978,5900.0,5730.0,19400.0
Uruguay,1979,6390.0,6000.0,20200.0
Uruguay,1980,5730.0,6550.0,22300.0
Uruguay,1981,5180.0,6650.0,22700.0
Uruguay,1982,4790.0,6530.0,22400.0
Uruguay,1983,3840.0,5880.0,19900.0
Uruguay,1984,3460.0,5640.0,19000.0
Uruguay,1985,3230.0,5730.0,19600.0
Uruguay,1986,3190.0,5880.0,19700.0
Uruguay,1987,3580.0,6160.0,20700.0
Uruguay,1988,4560.0,6500.0,21400.0
Uruguay,1989,4910.0,6100.0,20100.0
Uruguay,1990,3900.0,5780.0,18800.0
Uruguay,1991,4420.0,6080.0,19800.0
Uruguay,1992,4850.0,6250.0,21000.0
Uruguay,1993,4600.0,6380.0,21800.0
Uruguay,1994,4320.0,6470.0,22100.0
Uruguay,1995,4730.0,6430.0,22000.0
Uruguay,1996,5530.0,6600.0,22400.0
Uruguay,1997,5620.0,6470.0,22200.0
Uruguay,1998,5820.0,6300.0,21700.0
Uruguay,1999,6840.0,6180.0,22000.0
Uruguay,2000,5470.0,6050.0,21600.0
Uruguay,2001,5040.0,6110.0,21500.0
Uruguay,2002,4640.0,6230.0,22200.0
Uruguay,2003,4610.0,6520.0,22600.0
Uruguay,2004,5730.0,6670.0,23100.0
Uruguay,2005,5510.0,6690.0,23200.0
Uruguay,2006,6440.0,7030.0,24000.0
Uruguay,2007,5980.0,7000.0,23600.0
Uruguay,2008,7860.0,7170.0,25500.0
Uruguay,2009,8020.0,7250.0,25200.0
Uruguay,2010,6650.0,7110.0,24200.0
Uruguay,2011,7950.0,7130.0,24400.0
Uruguay,2012,8110.0,7900.0,24700.0
Uzbekistan,1970,5250.0,17400.0,49000.0
Uzbekistan,1971,5630.0,18100.0,49300.0
Uzbekistan,1972,5920.0,18700.0,52200.0
Uzbekistan,1973,6240.0,19400.0,55200.0
Uzbekistan,1974,6540.0,20300.0,58700.0
Uzbekistan,1975,6910.0,21200.0,65300.0
Uzbekistan,1976,6930.0,21900.0,66400.0
Uzbekistan,1977,7020.0,22400.0,69200.0
Uzbekistan,1978,7180.0,23300.0,71700.0
Uzbekistan,1979,7180.0,24100.0,74300.0
Uzbekistan,1980,7530.0,24900.0,79500.0
Uzbekistan,1981,7570.0,25300.0,83100.0
Uzbekistan,1982,7880.0,26000.0,86600.0
Uzbekistan,1983,8390.0,27200.0,89600.0
Uzbekistan,1984,8500.0,28400.0,92600.0
Uzbekistan,1985,8810.0,29400.0,97000.0
Uzbekistan,1986,9140.0,30100.0,101000.0
Uzbekistan,1987,9350.0,31100.0,105000.0
Uzbekistan,1988,9200.0,32100.0,108000.0
